15.3093 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
244.4921 	CRITICAL 	Final keypress: e
244.7576 	CRITICAL 	Stim: Joyful
245.1924 	DATA 	Keypress: e
245.1925 	CRITICAL 	Final keypress: e
245.4581 	CRITICAL 	Stim: wf2_nc.jpg
245.9596 	DATA 	Keypress: e
245.9597 	CRITICAL 	Final keypress: e
246.2253 	CRITICAL 	Stim: bm23_nc.jpg
246.7770 	DATA 	Keypress: i
246.7771 	CRITICAL 	Final keypress: i
247.0426 	CRITICAL 	Stim: bm56_nc.jpg
247.4606 	DATA 	Keypress: i
247.4607 	CRITICAL 	Final keypress: i
247.7264 	CRITICAL 	Stim: Horrible
248.2947 	DATA 	Keypress: i
248.2948 	CRITICAL 	Final keypress: i
248.5604 	CRITICAL 	Stim: Marvelous
249.3955 	DATA 	Keypress: e
249.3955 	CRITICAL 	Final keypress: e
249.6611 	CRITICAL 	Stim: bf14_nc.jpg
250.4294 	DATA 	Keypress: i
250.4295 	CRITICAL 	Final keypress: i
250.6952 	CRITICAL 	Stim: Awful
251.5637 	DATA 	Keypress: i
251.5638 	CRITICAL 	Final keypress: i
251.8293 	CRITICAL 	Stim: Agony
252.4143 	DATA 	Keypress: i
252.4144 	CRITICAL 	Final keypress: i
252.6799 	CRITICAL 	Stim: bf23_nc.jpg
253.3982 	DATA 	Keypress: i
253.3983 	CRITICAL 	Final keypress: i
253.6640 	CRITICAL 	Stim: bm14_nc.jpg
254.1821 	DATA 	Keypress: i
254.1822 	CRITICAL 	Final keypress: i
254.4479 	CRITICAL 	Stim: wm4_nc.jpg
255.0163 	DATA 	Keypress: e
255.0164 	CRITICAL 	Final keypress: e
255.2818 	CRITICAL 	Stim: wf3_nc.jpg
255.7499 	DATA 	Keypress: e
255.7500 	CRITICAL 	Final keypress: e
256.0157 	CRITICAL 	Stim: Wonderful
256.9342 	DATA 	Keypress: e
256.9343 	CRITICAL 	Final keypress: e
257.1998 	CRITICAL 	Stim: Terrible
257.9182 	DATA 	Keypress: i
257.9183 	CRITICAL 	Final keypress: i
258.1839 	CRITICAL 	Stim: Tragic
258.5520 	DATA 	Keypress: i
258.5521 	CRITICAL 	Final keypress: i
258.8177 	CRITICAL 	Stim: wf6_nc.jpg
259.5693 	DATA 	Keypress: e
259.5694 	CRITICAL 	Final keypress: e
259.8350 	CRITICAL 	Stim: wm6_nc.jpg
260.4699 	DATA 	Keypress: e
260.4700 	CRITICAL 	Final keypress: e
260.7357 	CRITICAL 	***Block 7 Instructions***
263.5043 	DATA 	Keypress: space
263.5044 	CRITICAL 	***Block 7 Experiment***
263.5044 	CRITICAL 	Stim: Lovely
264.3895 	DATA 	Keypress: e
264.3896 	CRITICAL 	Final keypress: e
264.6552 	CRITICAL 	Stim: Horrible
265.2902 	DATA 	Keypress: i
265.2902 	CRITICAL 	Final keypress: i
265.5558 	CRITICAL 	Stim: bf14_nc.jpg
266.4909 	DATA 	Keypress: i
266.4910 	CRITICAL 	Final keypress: i
266.7567 	CRITICAL 	Stim: Painful
267.6585 	DATA 	Keypress: i
267.6586 	CRITICAL 	Final keypress: i
267.9241 	CRITICAL 	Stim: Glorious
268.4091 	DATA 	Keypress: i
268.9928 	DATA 	Keypress: e
268.9929 	CRITICAL 	Final keypress: e
269.2585 	CRITICAL 	Stim: Superb
269.9101 	DATA 	Keypress: e
269.9102 	CRITICAL 	Final keypress: e
270.1758 	CRITICAL 	Stim: bm14_nc.jpg
270.8607 	DATA 	Keypress: i
270.8608 	CRITICAL 	Final keypress: i
271.1264 	CRITICAL 	Stim: wf2_nc.jpg
271.6112 	DATA 	Keypress: e
271.6113 	CRITICAL 	Final keypress: e
271.8770 	CRITICAL 	Stim: Humiliate
272.6454 	DATA 	Keypress: i
272.6455 	CRITICAL 	Final keypress: i
272.9110 	CRITICAL 	Stim: bm56_nc.jpg
273.4126 	DATA 	Keypress: i
273.4127 	CRITICAL 	Final keypress: i
273.6783 	CRITICAL 	Stim: Awful
274.2132 	DATA 	Keypress: i
274.2133 	CRITICAL 	Final keypress: i
274.4788 	CRITICAL 	Stim: wm4_nc.jpg
275.0970 	DATA 	Keypress: e
275.0971 	CRITICAL 	Final keypress: e
275.3628 	CRITICAL 	Stim: Beautiful
276.0645 	DATA 	Keypress: e
276.0646 	CRITICAL 	Final keypress: e
276.3302 	CRITICAL 	Stim: bm23_nc.jpg
276.7649 	DATA 	Keypress: i
276.7650 	CRITICAL 	Final keypress: i
277.0307 	CRITICAL 	Stim: Marvelous
277.6490 	DATA 	Keypress: e
277.6491 	CRITICAL 	Final keypress: e
277.9146 	CRITICAL 	Stim: Joyful
278.3995 	DATA 	Keypress: e
278.3996 	CRITICAL 	Final keypress: e
278.6652 	CRITICAL 	Stim: wm1_nc.jpg
279.2834 	DATA 	Keypress: e
279.2835 	CRITICAL 	Final keypress: e
279.5491 	CRITICAL 	Stim: Nasty
280.0840 	DATA 	Keypress: i
280.0841 	CRITICAL 	Final keypress: i
280.3497 	CRITICAL 	Stim: bm14_nc.jpg
280.8512 	DATA 	Keypress: i
280.8513 	CRITICAL 	Final keypress: i
281.1169 	CRITICAL 	Stim: Humiliate
281.9521 	DATA 	Keypress: i
281.9521 	CRITICAL 	Final keypress: i
282.2177 	CRITICAL 	Stim: wf2_nc.jpg
282.7025 	DATA 	Keypress: e
282.7026 	CRITICAL 	Final keypress: e
282.9682 	CRITICAL 	Stim: wf3_nc.jpg
283.6365 	DATA 	Keypress: e
283.6366 	CRITICAL 	Final keypress: e
283.9022 	CRITICAL 	Stim: bf56_nc.jpg
284.5205 	DATA 	Keypress: i
284.5206 	CRITICAL 	Final keypress: i
284.7862 	CRITICAL 	Stim: Awful
285.8548 	DATA 	Keypress: e
286.2384 	DATA 	Keypress: i
286.2385 	CRITICAL 	Final keypress: i
286.5041 	CRITICAL 	Stim: wf6_nc.jpg
287.1056 	DATA 	Keypress: e
287.1057 	CRITICAL 	Final keypress: e
287.3714 	CRITICAL 	Stim: bf56_nc.jpg
288.3065 	DATA 	Keypress: i
288.3066 	CRITICAL 	Final keypress: i
288.5722 	CRITICAL 	Stim: Joyful
289.3073 	DATA 	Keypress: e
289.3074 	CRITICAL 	Final keypress: e
289.5730 	CRITICAL 	Stim: bf14_nc.jpg
290.1578 	DATA 	Keypress: i
290.1579 	CRITICAL 	Final keypress: i
290.4236 	CRITICAL 	Stim: Nasty
291.1419 	DATA 	Keypress: i
291.1420 	CRITICAL 	Final keypress: i
291.4076 	CRITICAL 	Stim: Horrible
291.8091 	DATA 	Keypress: i
291.8092 	CRITICAL 	Final keypress: i
292.0748 	CRITICAL 	Stim: wf3_nc.jpg
292.7263 	DATA 	Keypress: e
292.7264 	CRITICAL 	Final keypress: e
292.9921 	CRITICAL 	Stim: bf23_nc.jpg
293.5769 	DATA 	Keypress: i
293.5770 	CRITICAL 	Final keypress: i
293.8427 	CRITICAL 	Stim: Agony
294.5777 	DATA 	Keypress: i
294.5778 	CRITICAL 	Final keypress: i
294.8434 	CRITICAL 	Stim: wm6_nc.jpg
295.3282 	DATA 	Keypress: e
295.3283 	CRITICAL 	Final keypress: e
295.5939 	CRITICAL 	Stim: Superb
296.2790 	DATA 	Keypress: e
296.2791 	CRITICAL 	Final keypress: e
296.5446 	CRITICAL 	Stim: Pleasure
297.2464 	DATA 	Keypress: e
297.2465 	CRITICAL 	Final keypress: e
297.5120 	CRITICAL 	Stim: bm56_nc.jpg
298.0801 	DATA 	Keypress: i
298.0802 	CRITICAL 	Final keypress: i
298.3459 	CRITICAL 	Stim: Marvelous
298.8808 	DATA 	Keypress: e
298.8809 	CRITICAL 	Final keypress: e
299.1465 	CRITICAL 	Stim: wm1_nc.jpg
299.8647 	DATA 	Keypress: e
299.8648 	CRITICAL 	Final keypress: e
300.1305 	CRITICAL 	Stim: wf6_nc.jpg
300.6653 	DATA 	Keypress: e
300.6654 	CRITICAL 	Final keypress: e
300.9311 	DATA 	***End of Run***
376.6185 	DATA 	Keypress: escape
